key,symbol,settlement,side,fecha_nano,position,price,quantity
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057057550725809,0,1138.5,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057062978940698,0,1138.5,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057064160237209,0,1138.5,5
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057064160436515,0,1138.5,5
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057066050950133,0,1138.5,45
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057066051173400,0,1138.5,45
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057068136603070,0,1138.5,45
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057069126940800,0,1138.5,45
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057071644348436,0,1138.5,45
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057072092411740,0,1138.5,45
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057073588481436,0,1138.5,45
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057077700534865,0,1138.5,45
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057080358612967,0,1138.5,45
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057082753409285,0,1138.5,45
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057085574392024,0,1138.5,45
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057092708118107,0,1138.5,45
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057099010774868,0,1136.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057099010988856,0,1136.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057099821728516,0,1136.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057101142811090,0,1136.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057104741187604,0,1136.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057104790646727,0,1136.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057107231403117,0,1136.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057107280710670,0,1136.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057108006662132,0,1136.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057111685590281,0,1136.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057112058331743,0,1136.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057120089068024,0,1136.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057121871511462,0,1136.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057126249611317,0,1136.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057129389651574,0,1136.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057133777241929,0,1136.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057138262860789,0,1136.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057150433858720,0,1136.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057152735787012,0,1136.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057166976523460,0,1136.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057197939259278,0,1136.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057206556850598,0,1136.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057208200174320,0,1135.0,8
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057208200610227,0,1135.0,8
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057213922820113,0,1135.0,8
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057213972637708,0,1135.0,8
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057214699531446,0,1135.0,8
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057220242377652,0,1135.0,8
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057230099626921,0,1135.0,8
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057236721167272,0,1135.0,8
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057239409491974,0,1136.0,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057239409700919,0,1136.0,20
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057239409911913,0,1136.0,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057240941341006,0,1136.0,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057242405829448,0,1136.0,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057248236309507,0,1136.0,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057249336892948,0,1136.0,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057258652159621,0,1136.0,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057267200542003,0,1136.0,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057267746024294,0,1136.0,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057283817732358,0,1136.0,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057283886404802,0,1136.0,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057360539349464,0,1136.0,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057388374842316,0,1136.0,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057416827335492,0,1136.0,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057435131778939,0,1136.0,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057439429188674,0,1136.0,3
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057439429605740,0,1136.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057439429832626,0,1136.0,3
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057454724922816,0,1136.0,3
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057467846277441,0,1136.0,3
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057487116468141,0,1136.0,3
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057505587573111,0,1136.5,5
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057505587807245,0,1136.5,5
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057517645404631,0,1137.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057517645617299,0,1137.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057521881447822,0,1137.0,9
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057521881667004,0,1137.0,9
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057523215629833,0,1136.5,5
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057523215854340,0,1136.5,5
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057529128693742,0,1136.5,5
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057566119055739,0,1136.5,5
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057581813910416,0,1136.5,5
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057616757495846,0,1136.5,5
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057622633783057,0,1136.5,5
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057634983462633,0,1136.5,5
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057639098891270,0,1136.5,5
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057640612189066,0,1137.0,20
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057640612402280,0,1137.0,20
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057652259193872,0,1137.0,20
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057660789613917,0,1137.0,20
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057663671487674,0,1137.0,20
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057681328987654,0,1137.0,20
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057688724882299,0,1137.5,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057688725092433,0,1137.5,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057695809869098,0,1137.5,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057699218166176,0,1137.5,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057702497240695,0,1138.0,20
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057702497458668,0,1138.0,20
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057702497687520,0,1138.0,20
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057710300173872,0,1138.0,20
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057712141988962,0,1138.0,20
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057716684691596,0,1138.0,20
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057716734155929,0,1138.0,20
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057721271576772,0,1138.0,20
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057723241823520,0,1138.0,20
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057726013007512,0,1138.0,20
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057729924904706,0,1138.0,20
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057742413466084,0,1138.0,20
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057751546403264,0,1138.0,20
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057753566596838,0,1138.0,20
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057754812653552,0,1138.0,20
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057755168258499,0,1138.0,20
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057765358631220,0,1137.5,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057765358831040,0,1137.5,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057769411904403,0,1137.0,20
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057769412377813,0,1137.0,10
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057769412876186,0,1137.0,20
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057769968932011,0,1137.0,20
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057770120728138,0,1137.0,20
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057778668483843,0,1137.0,20
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057778719330514,0,1137.0,20
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057797128984246,0,1136.5,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057797129389584,0,1136.5,250
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057797129851726,0,1136.5,10
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057797130293381,0,1136.5,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057805798293800,0,1136.5,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057812641028963,0,1136.5,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057813630194548,0,1136.5,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057817544946690,0,1136.5,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057820037087213,0,1136.5,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057824475571578,0,1136.5,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057829020395884,0,1136.5,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057831635640353,0,1136.5,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057860179942307,0,1136.5,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057865752750842,0,1136.5,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057865800655944,0,1136.5,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057868969337193,0,1137.0,100
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057868969490253,0,1137.0,100
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057939256206032,0,1137.0,100
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057978428813999,0,1137.0,100
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747057986821802347,0,1137.0,100
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058011882219607,0,1137.0,100
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058053837658435,0,1137.0,100
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058061065890973,0,1137.0,100
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058126726098718,0,1137.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058126726308498,0,1137.0,40
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058126726522977,0,1137.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058126754331945,0,1137.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058163802511570,0,1137.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058206846651588,0,1137.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058268688781659,0,1137.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058268737294799,0,1137.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058351924452818,0,1137.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058458461770427,0,1137.0,350
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058458461982252,0,1137.0,350
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058466385469725,0,1137.0,350
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058466433462752,0,1137.0,350
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058467391434530,0,1136.0,4
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058467391686734,0,1136.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058467391886327,0,1136.0,4
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058467458279567,0,1136.0,69
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058467458466908,0,1136.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058467458670946,0,1136.0,69
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058468366116203,0,1136.0,69
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058469589645659,0,1136.0,45
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058469589825549,0,1136.0,181
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058469590039375,0,1136.0,40
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058469590325416,0,1136.0,45
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058474454025592,0,1136.0,45
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058481008849409,0,1136.0,45
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058483090787036,0,1136.0,45
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058489794635564,0,1136.0,45
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058499288683960,0,1136.0,45
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058500403744309,0,1135.0,40
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058500404165929,0,1135.5,10
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058500404624238,0,1135.0,40
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058501283342313,0,1135.0,40
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058506324804089,0,1135.0,3
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058506325039583,0,1135.0,202
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058506325488763,0,1135.0,500
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058506325681836,0,1135.0,15
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058506325885636,0,1135.0,3
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058508239516877,0,1135.0,3
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058509403116280,0,1134.0,350
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058509403395027,0,1134.0,350
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058510301987215,0,1134.0,350
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058510406486010,0,1134.0,350
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058511837344862,0,1134.0,350
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058513330549643,0,1134.0,350
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058517439731809,0,1134.0,350
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058517819043972,0,1134.0,350
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058521311613927,0,1133.5,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058521311848161,0,1133.5,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058523260325352,0,1133.5,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058527312941742,0,1135.0,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058527313151724,0,1135.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058527313379806,0,1135.0,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058527590660784,0,1135.0,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058528864595390,0,1135.0,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058532479998480,0,1135.0,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058538545060725,0,1135.0,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058540251894966,0,1134.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058540252132156,0,1134.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058540523046912,0,1133.5,20
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058540523257644,0,1133.5,100
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058540523474833,0,1133.5,20
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058540800010916,0,1133.5,20
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058543093598680,0,1133.0,25
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058543093790778,0,1133.0,25
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058543612115330,0,1133.0,25
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058548451135880,0,1133.5,22
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058548451342970,0,1133.5,22
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058549741326173,0,1133.5,22
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058551427674955,0,1133.5,22
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058551883169944,0,1133.0,350
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058551883393570,0,1133.0,350
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058553495346612,0,1133.0,350
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058553914989933,0,1133.0,350
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058553966099039,0,1133.0,350
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058555387198643,0,1133.0,350
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058558119206622,0,1133.0,350
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058564725375893,0,1133.0,350
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058575560728063,0,1133.0,350
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058592262373565,0,1133.0,10
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058592262606165,0,1133.0,350
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058592262850847,0,1133.0,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058592263083399,0,1133.0,10
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058595336916100,0,1133.0,10
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058595391239910,0,1133.0,10
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058595538701554,0,1133.0,10
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058597094758074,0,1133.0,10
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058598921511478,0,1133.0,25
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058598921725149,0,1133.0,25
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058599251318433,0,1133.0,25
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058601310330125,0,1133.0,25
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058602635347097,0,1133.0,25
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058602832647002,0,1133.0,166
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058602832853087,0,1133.0,302
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058602833067420,0,1133.0,200
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058602833294312,0,1133.0,166
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058610169259278,0,1133.0,166
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058610284135903,0,1132.5,2
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058610284343468,0,1132.5,2
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058610897895254,0,1132.5,2
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058612397980117,0,1132.5,2
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058617807920125,0,1134.0,749
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058617808135464,0,1134.0,749
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058617860148806,0,1134.0,749
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058618411415007,0,1134.0,749
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058618461321715,0,1134.0,749
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058620090320782,0,1134.0,749
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058620141656528,0,1134.0,749
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058620188722153,0,1134.0,749
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058623309756532,0,1134.0,749
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058623361094195,0,1134.0,749
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058623644806348,0,1134.0,749
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058626125338568,0,1133.0,411
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058626125547232,0,1133.0,411
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058628441725207,0,1132.5,40
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058628441995026,0,1132.5,40
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058629256204993,0,1132.5,40
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058629305509603,0,1132.5,40
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058629599507587,0,1132.5,40
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058632710044754,0,1132.5,40
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058632972563036,0,1133.0,338
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747058632972779900,0,1133.0,338
